Price,Close,High,Low,Open,Volume
Ticker,DLN,DLN,DLN,DLN,DLN
Date,,,,,
2024-02-26,67.93736267089844,68.25120612947215,67.8883290733009,68.13351950914344,80900
2024-02-27,68.00601196289062,68.0158216749193,67.82948204208179,68.0158216749193,113900
2024-02-28,67.9962158203125,68.09429050152497,67.80986868817585,67.88833142619323,79100
2024-02-29,68.11390686035156,68.27083234655936,67.9373694296773,68.20217931699821,89800
2024-03-01,68.5356216430664,68.58466271878144,68.02562887567086,68.15312519686535,107300
2024-03-04,68.70235443115234,68.87889182194681,68.46696625501482,68.49638790637768,107000
2024-03-05,68.4179458618164,68.84947596941173,68.1825576402712,68.63371465692346,97400
2024-03-06,68.78083801269531,69.06525989741807,68.61411026453314,68.82987910691733,75300
2024-03-07,69.17313385009766,69.33986157302762,69.09467110426498,69.16332413621375,78600
2024-03-08,68.97698974609375,69.38890796930538,68.93775837017552,69.24179218026698,111900
2024-03-11,69.11428833007812,69.15351970174457,68.66313877984263,68.80044483936565,96500
2024-03-12,69.52619934082031,69.63408373112588,69.12409091727812,69.33004998532924,134900
2024-03-13,69.53600311279297,69.71254051070034,69.34965600316363,69.60465612961153,157500
2024-03-14,69.23196411132812,69.58503891836756,68.86908707487272,69.58503891836756,82400
2024-03-15,69.04562377929688,69.22216118102914,68.89850803075036,68.9965827022421,103700
2024-03-18,69.26139831542969,69.4085065936121,69.17312586590181,69.3006296838178,92400
2024-03-19,69.60466766357422,69.62427960765037,69.19274949440529,69.19274949440529,96700
2024-03-20,70.10485076904297,70.12446271101578,69.46735415696467,69.5948504863331,98700
2024-03-21,70.4971694946289,70.74235999333638,70.36967312904429,70.36967312904429,78400
2024-03-22,70.23175048828125,70.60527616013466,70.23175048828125,70.58561296724196,47200
2024-03-25,70.06466674804688,70.30057262112805,70.03517945132579,70.20227913228693,113600
2024-03-26,69.85824584960938,70.202276798774,69.85824584960938,70.162957904682,201700
2024-03-27,70.77239227294922,70.77239227294922,70.2514300297189,70.26126162845321,108400
2024-03-28,70.95915985107422,71.06728494637377,70.7920526587757,70.85103475577466,161200
2024-04-01,70.54630279541016,70.96897150308635,70.4774966104076,70.96897150308635,72000
2024-04-02,70.2022705078125,70.2612525933211,70.00568355428132,70.17278321471397,97700
2024-04-03,70.10397338867188,70.31039192894825,69.95652943152842,70.14329227719755,57200
2024-04-04,69.35693359375,70.60528400526618,69.30779060467943,70.57579671196152,105800
2024-04-05,69.83857727050781,70.07448309223474,69.36675812774311,69.39624541804513,129700
2024-04-08,69.87789916992188,70.01551904421848,69.81892458044618,69.83858777647941,52300
2024-04-09,70.04501342773438,70.12364372188894,69.3962628805982,70.04501342773438,103600
2024-04-10,69.24881744384766,69.45524352220868,68.90478647876694,69.38642982987994,253600
2024-04-11,69.28813934326172,69.56336412725673,68.80649597127045,69.35694553926048,94400
2024-04-12,68.32484436035156,68.97358734449524,68.16756878885491,68.93426845162108,101800
2024-04-15,67.86286163330078,69.04239850727303,67.77439224313096,68.95393661641577,124700
2024-04-16,67.58763122558594,67.97098105261965,67.4991618427948,67.97098105261965,124100
2024-04-17,67.50900268554688,67.94150306217112,67.32223979576587,67.83337796801506,70800
2024-04-18,67.51881408691406,67.97097002752788,67.3910258324225,67.76455150024618,196300
2024-04-19,67.73507690429688,67.95131956913268,67.59745702767464,67.6072886258574,145300
2024-04-22,68.35433197021484,68.71802610649307,67.8235381629353,68.01030103012033,78000
2024-04-23,68.92444610595703,69.00307639439328,68.52143306823035,68.52143306823035,79100
